stop_id,stop_name,stop_lat,stop_lon,Zipcode
22152,Carlsbad Village Dr & Highland Dr,33.165869,-117.338123,92008
22153,Mission Av & 3671 (Paul's Place),33.223968,-117.332984,92058
22156,Sunset Dr & Escondido Bl,33.100961,-117.070012,92025
22157,E Vista Way & Monte Mar Rd,33.219177,-117.226274,92084
22162,Oceanside Blvd & El Camino Real W,33.201688,-117.333673,92054
22165,Stuart Mesa & Las Pulgas Rd (Scout Camp),33.300161,-117.45607,92055
22166,Las Flores & Boy Scout Camp,33.299999,-117.456105,92055
22168,Hwy 101 & Chesterfield Dr,33.020264,-117.282886,92007
22169,Encinitas Bl & Vulcan Av,33.048751,-117.2932,92024
22171,Hwy 101 & Chesterfield Dr,33.01856,-117.282219,92007
22172,Plaza St & Highway 101,32.991703,-117.272093,92075
22193,Carlsbad Poinsettia Station,33.109718,-117.319024,92011
22198,Mission Rd & Aberdeen Av,33.145906,-117.177638,92069
22199,Mission Rd & Aberdeen Av,33.146227,-117.178445,92069
22201,Stuart Mesa & Yamanaka,33.25526,-117.407895,92058
22203,Stuart Mesa & Yamanaka,33.255137,-117.407961,92058
22205,El Camino Real & Town Center Dr,33.063906,-117.262384,92024
22206,El Camino Real & Camino Colony Apts,33.204915,-117.333729,92054
22210,Sycamore Av & Sycamore Hills Apts,33.159124,-117.221703,92081
22211,Park Center Dr & Avenida Chelsea,33.143179,-117.233668,92081
22212,Melrose Dr & County Complex,33.190924,-117.254088,92081
22220,Valley Pkwy & La Terraza Bl,33.116059,-117.097622,92025
22349,Vista Rey & Vista Bella,33.218362,-117.331296,92057
22350,Hwy 78 & Zoo Rd,33.095782,-117.009065,92027
22351,Hwy 78 & Bandy Canyon Rd,33.091416,-116.953967,92025
22352,Hwy 78 & Zoo Rd,33.095967,-117.009048,92027
22353,Valley Pkwy & Juniper St,33.123853,-117.079793,92025
22360,Melrose Dr & Hacienda Dr,33.191785,-117.253865,92081
22361,Poinsettia Av & Business Park Dr,33.134777,-117.228662,92081
22362,Melrose Dr & Hacienda Dr,33.192818,-117.253353,92081
22363,Poinsettia Av & Business Park Dr,33.134574,-117.228618,92081
22364,Sky Haven Ln & Sundown Ln,33.180699,-117.280029,92056
22371,El Camino Real & Garden View Rd (499),33.057641,-117.262482,92024
22372,El Camino Real & Tobria Ter,33.11609,-117.270552,92011
22375,Rancho Santa Fe Rd & 7th St,33.043442,-117.235284,92024
22376,Rancho Santa Fe Rd & Calle Acervo,33.060702,-117.239538,92009
22378,Camino De Los Coches & Maverick Way,33.075303,-117.231857,92009
22381,Camino De Los Coches & Stagecoach Park,33.075042,-117.232674,92009
22382,Rancho Santa Fe Rd & Avenida La Posta,33.060592,-117.239628,92009
22383,Rancho Santa Fe Rd & Ranch View Ter,33.043788,-117.235394,92024
22384,Mission Av & Rock Springs Rd,33.126626,-117.097037,92025
22385,Mission Av & Rock Springs Rd,33.126582,-117.097821,92025
22386,Mission Rd & Falcon Pl (456),33.1442,-117.153266,92069
22387,Las Posas Rd & Descanso Av,33.145649,-117.190504,92069
22403,Vista Village Dr & Main St,33.204013,-117.239197,92084
22404,Valley Pkwy & Avenida Del Diablo,33.102848,-117.105576,92029
22407,9th Av & Windsor Pl,33.111561,-117.105361,92029
22408,Hale Av & Casa Grande MHP,33.109907,-117.108705,92029
22415,Loker Av West & 2788,33.131993,-117.25489,92010
22416,Loker Av West & 2731,33.134288,-117.25779,92010
22417,Loker Av West & Palomar Airport Rd,33.131525,-117.259623,92010
22418,Priestly Dr & Faraday Bl,33.134745,-117.275876,92008
22419,Priestly Dr & Rutherford Rd,33.133597,-117.274151,92008
22420,Rutherford Rd & Pascal Ct,33.132243,-117.275476,92008
22421,Rutherford Rd & Geiger Ct,33.131706,-117.279844,92008
22422,Rutherford Rd & Farnsworth Ct,33.131697,-117.282599,92008
22423,Aston Av & College Bl,33.132394,-117.288907,92008
22426,Aston Av & College Bl,33.132213,-117.288887,92008
22427,Rutherford Rd & Farnsworth Ct,33.131479,-117.282405,92008
22428,Rutherford Rd & Geiger Ct,33.131546,-117.279818,92008
22429,Rutherford Rd & Pascal Ct,33.13221,-117.274875,92008
22430,Priestly Dr & Rutherford Rd,33.133816,-117.274137,92008
22431,Priestly Dr & Faraday Av,33.134422,-117.275078,92008
22432,Thunder Dr & Jonathon St,33.196197,-117.288264,92056
22442,Carlsbad Bl & Avenida Encinas,33.092002,-117.313826,92011
22443,Carlsbad Bl & Island Way,33.11217,-117.322454,92011
22446,Carlsbad Bl & Island Way,33.111837,-117.322831,92011
22449,Carlsbad Bl & Avenida Encinas,33.091826,-117.314365,92011
22461,Rancho Santa Fe Rd & Olivenhain Rd,33.067176,-117.24555,92009
22465,Lincoln Av & Goldenrod St,33.146852,-117.05996,92027
22466,Lincoln Av & Daisy St,33.145313,-117.062521,92027
22467,Lincoln Av & Rose St,33.142998,-117.066387,92027
22468,Lincoln Av & Rose St,33.143528,-117.065226,92027
22469,Lincoln Av & Begonia St,33.145075,-117.062656,92027
22470,Lincoln Av & Goldenrod St,33.147112,-117.059224,92027
22475,N Torrey Pines Rd & NU System Drwy,32.910518,-117.244322,92121
22476,Jefferson St & Vista Way,33.182945,-117.339798,92054
22477,El Camino Real & Calle Barcelona,33.073704,-117.262544,92009
22479,Douglas Dr & Vandegrift Bl,33.273407,-117.296831,92057
22480,Douglas Dr & Pilgrim Way,33.271552,-117.301959,92057
22481,Douglas Dr & Via Cibola,33.265579,-117.306893,92057
22482,Douglas Dr & Catalina Dr,33.256447,-117.31376,92057
22484,Douglas Dr & Festival Dr,33.253011,-117.318086,92057
22485,Douglas Dr & Point Degada,33.249961,-117.322785,92058
22486,Douglas Dr & Westport Dr,33.247147,-117.322751,92058
22487,El Camino Real & Calle Barcelona,33.072752,-117.262754,92009
22488,El Camino Real & Leucadia Bl,33.067083,-117.262512,92024
22489,Stuart Mesa & Ortiz,33.256353,-117.410261,92058
22491,Morning View Dr & El Norte Pkwy,33.142758,-117.096625,92026
22496,Mission Av & Parish Way,33.230753,-117.316012,92057
22499,Town Center North & Walmart,33.241762,-117.292888,92057
22503,Palomar Airport Rd & Paseo Del Norte,33.121884,-117.318374,92011
22504,Palomar Airport Rd & Armada Dr,33.121823,-117.313099,92011
22506,Palomar Airport Rd & Hidden Valley Rd,33.123494,-117.305511,92011
22507,Aston Av & Rutherford Rd,33.131968,-117.284651,92008
22508,Palomar Airport Rd & Aviara Pkwy,33.123884,-117.301077,92011
22509,Palomar Airport Rd & Palomar Oaks Way,33.120083,-117.289975,92011
22511,Palomar Airport Rd & El Camino Real (East),33.129818,-117.264758,92009
22515,Palomar Airport Rd & White Sands Dr,33.131353,-117.227485,92078
22516,San Marcos Bl & Acacia Dr,33.132148,-117.219504,92078
22517,San Marcos Bl & Viewpoint Dr,33.132761,-117.212083,92078
22518,San Marcos Bl & Rancho Santa Fe Rd,33.131886,-117.209907,92078
22519,San Marcos Bl & Knights Realm,33.131221,-117.204194,92078
22520,San Marcos Bl & Discovery St,33.131377,-117.200484,92078
22521,Las Posas Rd & San Marcos Bl,33.13447,-117.194289,92078
22522,Las Posas Rd & Linda Vista Dr,33.137808,-117.194115,92078
22524,Las Posas Rd & La Mirada Dr,33.139777,-117.193394,92078
22525,Las Posas Rd & Linda Vista Dr,33.1369,-117.194846,92078
22526,Las Posas Rd & San Marcos Bl,33.134398,-117.194516,92078
22527,San Marcos Bl & Pacific St,33.132405,-117.19748,92078
22528,San Marcos Bl & Discovery St,33.131499,-117.201817,92078
22529,San Marcos Bl & Knights Realm,33.13149,-117.204497,92078
22530,San Marcos Bl & Rancho Santa Fe Rd,33.132241,-117.209999,92078
22531,San Marcos Bl & Viewpoint Dr,33.133184,-117.21292,92078
22532,San Marcos Bl & Avenida Cielo,33.132793,-117.217514,92078
22533,Palomar Airport Rd & Business Park Dr,33.13132,-117.230187,92010
22534,Palomar Airport Rd & Melrose Dr,33.13031,-117.247145,92010
22538,Palomar Airport Rd & Loker Av West,33.130702,-117.260005,92010
22539,Faraday Av & El Camino Real,33.136054,-117.274745,92008
22540,Aston Av & Rutherford Rd,33.131974,-117.284951,92008
22542,Palomar Airport Rd & Camino Vida Roble,33.120173,-117.282373,92008
22543,Palomar Airport Rd & Palomar Oaks Way,33.120808,-117.290866,92008
22544,Palomar Airport Rd & College Bl,33.124304,-117.302128,92008
22545,Palomar Airport Rd & The Crossings Dr,33.123461,-117.306785,92008
22548,Avenida Encinas & Palomar Airport Rd,33.120638,-117.324847,92011
22549,Avenida Encinas & 6200 (Opp Sewage Treatment),33.11649,-117.322256,92011
22550,Palomar Airport Rd & Melrose Dr,33.129842,-117.244313,92009
22551,Palomar Airport Rd & Paseo Valindo,33.128781,-117.237538,92009
22552,Palomar Airport Rd & Eagle Dr,33.128969,-117.238572,92010
22556,Douglas Dr & Pala Rd,33.237604,-117.322812,92058
22557,Mission Av & Frontier Dr,33.219554,-117.339708,92058
22558,Mission Av & Frontier Dr,33.219919,-117.33875,92058
22560,N Santa Fe Av & California Av,33.207931,-117.24483,92084
22561,N Santa Fe Av & Melrose Dr (2465),33.234709,-117.253186,92084
22563,Hwy 76 & Via Montellano,33.275436,-117.234289,92003
22564,N Santa Fe Av & Mesa Dr,33.241282,-117.275239,92056
22565,N Santa Fe Av & Melrose Dr,33.235687,-117.260764,92084
22568,Mission Av & Francesca Dr,33.231311,-117.302571,92057
22574,College Bl & Salk Av,33.140656,-117.283681,92008
22575,Vulcan Av & G St,33.042742,-117.292251,92024
22589,Auto Park Way & Alpine Way,33.12519,-117.119055,92029
22591,Avenida Ricardo & Knob Hill Park,33.137579,-117.12076,92069
22599,Valley Pkwy & Pennsylvania Av,33.126693,-117.075022,92025
22600,El Camino Real & Faraday Av,33.135797,-117.272762,92008
22601,Loker Av West & El Fuerte St (2796),33.131501,-117.253132,92010
22608,Grand Av & Ash St,33.126836,-117.06655,92025
22609,Broadway & Hwy 78,33.132262,-117.086272,92025
22620,S Mission Rd & Air Park Rd,33.352893,-117.246182,92028
22622,E Vista Way & Barsby St,33.234727,-117.226105,92084
22623,S Mission Rd & Stage Coach Ln,33.349844,-117.24433,92028
22624,S Mission Rd & Sterling Br,33.352497,-117.245582,92028
22629,College Bl & Salk Av,33.140096,-117.283917,92008
22631,Douglas Dr & N River Rd,33.245953,-117.322586,92058
22632,Douglas Dr & Point Degada,33.250127,-117.322644,92058
22633,Douglas Dr & Festival Dr,33.253238,-117.317621,92057
22635,Douglas Dr & Catalina Dr,33.25715,-117.312575,92057
22636,Douglas Dr & Via Cibola,33.266214,-117.306619,92057
22637,Douglas Dr & Via Malaguena,33.271357,-117.301983,92057
22638,Seagaze Dr & Ditmar St,33.195803,-117.377397,92054
22641,Via Rancho Rd & Sabadell Dr,33.220589,-117.31462,92057
22642,Via Rancho Rd & Ivey Ranch Rd,33.220281,-117.309689,92057
22647,Old Grove Rd & Red Maple Way,33.234926,-117.308435,92057
22648,Frazee Rd & Montrose Way,33.24069,-117.300616,92057
22649,Frazee Rd & Mission Av,33.237743,-117.296831,92057
22650,College Blvd & Silver Bluff Dr,33.238933,-117.291608,92057
22651,Frazee Rd & Oleander Dr,33.241148,-117.301407,92057
22652,Frazee Rd & Pala Rd,33.238813,-117.307452,92057
22653,Old Grove Rd & Red Maple Way,33.234458,-117.308714,92057
22658,Via Rancho Rd & Mission Gate Dr,33.220522,-117.309948,92057
22663,Mission Av & Douglas Dr,33.227985,-117.325286,92058
22664,Mission Av & Avenida Calafia,33.233814,-117.30025,92057
22665,Mission Av & Frazee Rd,33.237383,-117.296435,92057
22666,Mission Av & Frazee Rd,33.237317,-117.296755,92057
22667,Mission Av & Avenida Calafia,33.233736,-117.300521,92057
22668,Mission Av & Peyri Dr,33.230403,-117.319361,92058
22689,Midway Dr & E Valley Pkwy,33.136907,-117.0513,92027
22691,El Norte Pkwy & Kaile Ln,33.150185,-117.03828,92027
22695,Washington Av & Midway Dr,33.141323,-117.054267,92027
22696,Washington Av & Begonia St,33.139109,-117.058004,92027
22697,Washington Av & Harding St,33.134756,-117.065069,92027
22698,Washington Av & Rose St,33.137521,-117.060439,92027
22699,Washington Av & Begonia St,33.139119,-117.057739,92027
22703,El Norte Pkwy & Washington Av,33.150272,-117.043485,92027
22704,Valley Pkwy & Wanek Rd,33.145766,-117.036023,92027
22706,El Norte Pkwy & Conway Dr,33.14576,-117.074371,92027
22707,El Norte Pkwy & Ash St,33.143661,-117.07865,92026
22708,El Norte Pkwy & Ivy St,33.140917,-117.086222,92026
22710,Ash St & Montros Pl,33.13764,-117.071469,92027
22711,Midway Dr & Oak Hill Dr,33.130662,-117.047424,92027
22712,Lincoln Av & Awana Glen,33.140077,-117.071306,92027
22713,Fig St & Lincoln Av (Kenwood Townhomes),33.134793,-117.078126,92026
22714,Escondido Bl & El Norte Pkwy,33.138682,-117.092626,92026
22715,Escondido Bl & Decatur Way,33.136139,-117.092585,92026
22716,Escondido Blvd & Lincoln Av,33.131609,-117.090565,92026
22717,Valley Pkwy & Elm St,33.127957,-117.072262,92025
22718,Valley Pkwy & Harding St,33.132184,-117.063021,92027
22719,Valley Pkwy & Rose St,33.133981,-117.059212,92027
22724,Main St & 11th St,33.04145,-116.869776,92065
22725,Main St & 14th St,33.038474,-116.87522,92065
22726,Day St & Main St,33.035742,-116.881188,92065
22727,Main St & 11th St,33.040831,-116.870443,92065
22740,Midway Dr & Oak Hill Dr,33.13149,-117.047801,92027
22741,Valley Pkwy & Rose St,33.133935,-117.059805,92027
22742,Valley Pkwy & Harding St,33.131905,-117.064193,92027
22743,Valley Pkwy & Elm St,33.127835,-117.072968,92025
22750,Vandegrift Bl & Bldg 14117 (19th St),33.317659,-117.308884,92055
22751,Vandegrift Bl & Wire Mountain Rd,33.216782,-117.38862,92055
22752,Valley Pkwy & Avenida Del Diablo,33.102395,-117.105414,92029
22756,Main St & Montecito Rd,33.03715,-116.877244,92065
22757,Main St & Day St,33.034787,-116.881293,92065
22758,Auto Park Way & Mission Rd,33.12947,-117.122962,92029
22759,Avenida Ricardo & Center Dr,33.137022,-117.121476,92069
22763,Valley Pkwy & 9th Av,33.109449,-117.103938,92029
22764,Main St & Montecito Rd,33.037392,-116.877197,92065
22765,Frazee Rd & Pala Rd,33.238766,-117.307152,92057
22768,Carlsbad Bl & Ponto Rd,33.098936,-117.316791,92011
22769,Carlsbad Bl & Breakwater Rd,33.106465,-117.320131,92011
22771,Carlsbad Blvd & Beach Tower 32,33.141388,-117.340708,92008
22772,Mesa Dr & Mission Av,33.20817,-117.358425,92054
22773,Barnes St & Mission Av,33.201342,-117.366281,92054
22774,Barnes St & Maxson St,33.19992,-117.365873,92054
22775,Barnes St & Maxson St,33.200046,-117.365723,92054
22776,Barnes St & Mission Av,33.201719,-117.366384,92054
22777,Mission Av & 1863,33.203451,-117.365414,92058
22779,S Mission Rd & Winterhaven Rd,33.346162,-117.242078,92028
22780,S Mission Rd & Almond St,33.366458,-117.249855,92028
22781,Vandegrift Bl & Papagallo Rd,33.278368,-117.297846,92057
22782,Vandegrift Bl & Basilone Rd,33.305904,-117.342511,92055
22783,Pala Casino,33.363909,-117.085958,92059
22784,Pala Mission Rd & Portillo Rd,33.364849,-117.084286,92059
22785,Pala Mission Rd & Mission St,33.365163,-117.074917,92059
22786,Pala Mission Rd & Temecula Rd,33.365073,-117.072192,92059
22787,Main St & 14th St,33.038898,-116.873925,92065
22788,Hwy 78 & Bandy Canyon Rd,33.091706,-116.954069,92027
22790,Old Grove Rd & Frazee Rd,33.236877,-117.309002,92057
22791,Old Grove Rd & Frazee Rd,33.236542,-117.309095,92057
22792,Mission Av & Valley Heights Dr,33.232307,-117.300988,92057
22793,S Mission Rd & Fairbrook Farms (4949),33.30238,-117.226493,92028
22794,Valley Pkwy & Target,33.113994,-117.100979,92029
22795,Valley Pkwy & Home Depot Center,33.10892,-117.10456,92029
22796,Marron Rd & El Camino Real (2375),33.177246,-117.328369,92008
22805,Olivenhain Rd & Camino Alvaro,33.068474,-117.246815,92009
22806,Olivenhain Rd & Amargosa Dr,33.067198,-117.255818,92009
22807,Olivenhain Rd & El Camino Real,33.067666,-117.261065,92009
22815,Harding St & Carlsbad Village Dr,33.162461,-117.344931,92008
22821,Highland Dr & Tamarack Av,33.155674,-117.330918,92008
22822,Highland Dr & Tamarack Av,33.155813,-117.331167,92008
22828,Armada Dr & Fleet St North,33.131301,-117.317518,92008
22829,Armada Dr & Fleet St North,33.13102,-117.318319,92008
22830,Armada Dr & Fleet St South,33.125876,-117.316154,92008
22831,Armada Dr & Fleet St South,33.125575,-117.316151,92008
22832,Avenida Encinas & 6200,33.117052,-117.322299,92011
22833,Leucadia Bl & Sidonia St,33.065148,-117.280077,92024
22834,Leucadia Bl & Sidonia St,33.06528,-117.28143,92024
22835,Leucadia Bl & Town Center Pl,33.067714,-117.264256,92024
22836,Leucadia Bl & Town Center Pl,33.068174,-117.265344,92024
22837,Olivenhain Rd & El Camino Real,33.067398,-117.261548,92024
22838,Olivenhain Rd & Amargosa Dr,33.066954,-117.255525,92024
22839,Santa Fe Dr & Mackinnon Av,33.036198,-117.275802,92007
22840,Santa Fe Dr & Balour Dr,33.03618,-117.268672,92007
22842,Santa Fe Dr & Monterey Vista Way,33.036342,-117.26749,92024
22843,Santa Fe Dr & Bonita Dr,33.036344,-117.274094,92024
22844,Santa Fe Dr & Gardena Rd,33.036361,-117.279664,92024
22875,Emerald Dr & West Dr,33.191068,-117.279448,92083
22876,Emerald Dr & West Dr,33.190904,-117.279629,92083
22877,Emerald Dr & Promanade Pl,33.194471,-117.27941,92083
22895,San Marcos Bl & Via Vera Cruz,33.134766,-117.188566,92078
22896,San Marcos Bl & Bent Av (844),33.136158,-117.183335,92078
22905,Carlsbad Village Dr & Highland Dr (E),33.1665,-117.337297,92008
22906,Emerald Dr & Lewis St,33.195836,-117.279586,92083
22911,San Marcos Bl & Pacific St,33.132387,-117.196579,92078
22914,Las Posas Rd & Grand Av,33.143343,-117.191219,92078
22915,Las Posas Rd & Grand Av,33.142559,-117.192,92078
22916,San Marcos Bl & Avenida De Las Rosas,33.132187,-117.221119,92078
22917,Palomar Airport Rd & Armada Dr,33.122129,-117.311744,92008
22920,Auto Park Wy & Ross Dr,33.126501,-117.121538,92029
22921,Auto Park Wy & Ross Dr,33.126712,-117.121481,92029
22922,Rancho Santa Fe Rd & O.M.W.D.,33.067261,-117.245288,92009
22923,Craven Rd & Rush Dr,33.12726,-117.167441,92078
22925,Monroe St & Carlsbad HS Stadium,33.165665,-117.329145,92008
22929,College Bl & Aston Av,33.13229,-117.289818,92008
22930,Douglas Dr & Teal Way,33.273007,-117.298309,92057
22931,College Bl & Palomar Airport Rd,33.1254,-117.301169,92008
22937,Frazee Rd & Hwy 76,33.239698,-117.298907,92057
22940,Mission Av & Rancho Del Oro Dr,33.229988,-117.319843,92058
22941,Oceanside Blvd & Melrose Dr,33.219965,-117.260478,92056
22942,Poinsettia Av & Activity Dr,33.143356,-117.217012,92081
22943,Melrose Dr & Cannon Rd,33.172207,-117.252204,92056
22947,Oceanside Blvd & Corporate Centre Dr,33.204039,-117.306104,92056
22950,San Marcos Bl & Via Vera Cruz,33.13481,-117.18725,92078
22953,Grand Av & Harding St,33.129727,-117.059822,92027
22954,Midway Dr & E Valley Pkwy,33.136569,-117.051316,92027
22955,Hwy 76 & Lazy H Dr,33.293426,-116.969381,92061
24000,Avenida De La Plata & Avenida Del Oro,33.208992,-117.293672,92056
24001,Avenida Del Oro & Avenida De La Plata,33.208342,-117.293742,92056
24002,Avenida De La Plata & Plaza Real (South),33.210492,-117.29126,92056
24004,Avenida De La Plata & College Blvd,33.213045,-117.288772,92056
24006,College Blvd & Old Grove Rd,33.217645,-117.287578,92056
24007,College Blvd & Old Grove Rd,33.216634,-117.287284,92056
24008,College Blvd & Avenida Empressa,33.222425,-117.290567,92056
24009,College Blvd & Avenida Empressa,33.221621,-117.29039,92056
24010,College Blvd & Mesa Dr,33.225554,-117.292531,92057
24011,College Blvd & Mesa Dr,33.224753,-117.292357,92056
24012,College Blvd & Frazee Rd,33.234748,-117.292492,92057
24013,College Blvd & Frazee Rd,33.236358,-117.293049,92057
24014,Oceanside Blvd & Avenida Del Oro,33.206246,-117.288844,92056
24015,College Blvd & Oceanside Blvd,33.206203,-117.285115,92056
24025,El Norte Pkwy & Ash St,33.144272,-117.076867,92027
24026,El Norte Pkwy & Conway Dr,33.146322,-117.072649,92027
24027,El Norte Pkwy & Rose St,33.14746,-117.070333,92027
24028,El Norte Pkwy & Donald Way,33.149606,-117.06537,92027
24043,Marron Rd & El Camino Real (2375),33.176725,-117.329447,92008
24044,Carlsbad Village Dr & Tamarack Av,33.167402,-117.299764,92010
24045,Carlsbad Village Dr & Glasgow Dr,33.167908,-117.298028,92010
24046,College Bl & Carlsbad Village Dr,33.168717,-117.295062,92010
24047,College Bl & Tamarack Av (South),33.17112,-117.292987,92010
24048,College Bl & Tamarack Av (North),33.174322,-117.291863,92010
24049,Lake Bl & College Bl,33.178743,-117.293021,92056
24050,College Blvd & Marron Rd,33.177895,-117.293994,92056
24051,College Bl & Tamarack Av (North),33.173311,-117.29245,92010
24052,College Bl & Tamarack Av (South),33.17029,-117.293988,92010
24053,Carlsbad Village Dr & College Bl,33.168225,-117.296356,92010
24054,Carlsbad Village Dr & Harwich Dr,33.167808,-117.299261,92010
24074,Highland Dr & Magnolia St,33.157211,-117.331888,92008
24075,Highland Dr & Magnolia St,33.157177,-117.332028,92008
24083,Craven Dr & Twin Oaks Valley Rd,33.127229,-117.164466,92096
24084,Las Posas Rd & Los Vallecitos Bl,33.146162,-117.189849,92069
24086,Citrus Av & Valley Pkwy,33.140317,-117.043945,92027
24087,Carlsbad Bl & Breakwater Rd,33.104952,-117.31967,92011
24088,Rancho Santa Fe Rd & Camino Junipero,33.087897,-117.225504,92009
24089,Rancho Santa Fe Rd & Camino Junipero,33.087094,-117.226341,92009
24107,Faraday Av & Cannon Rd,33.138721,-117.306688,92008
24108,Faraday Av & 1525,33.13652,-117.295019,92008
24109,Faraday Av & 1620,33.139201,-117.293152,92008
24110,Faraday Av & Newton Dr (1675),33.137964,-117.290677,92008
24114,Faraday Av & College Bl,33.135799,-117.286211,92008
24115,Faraday Av & Newton Dr,33.138399,-117.290812,92008
24116,Faraday Av & 1610,33.139359,-117.293187,92008
24117,Faraday Av & 1530,33.136637,-117.295255,92008
24118,Faraday Av & Whitman Way,33.13835,-117.306008,92008
24127,Camino Vida Roble & Palomar Airport Rd (East),33.119728,-117.281652,92011
24128,Camino Vida Roble & Corte Del Nogal,33.118356,-117.279909,92011
24129,Camino Vida Roble & Las Palmas Dr,33.117866,-117.276832,92011
24130,Camino Vida Roble & Corte Del Abeto,33.11827,-117.276337,92011
24131,El Camino Real & ViaSat West Campus,33.126995,-117.266189,92011
24135,Loker Av West & Palomar Airport Rd,33.131297,-117.259392,92010
24136,Loker Av West & 2748,33.134132,-117.257448,92010
24137,Loker Av West & 2765,33.132734,-117.255626,92010
24138,Loker Av West & El Fuerte St (2793),33.131353,-117.253258,92010
24144,Rancho Santa Fe Rd & Camino De Los Coches,33.075847,-117.239426,92009
24145,Rancho Santa Fe Rd & San Elijo Rd,33.100607,-117.221783,92009
24146,Rancho Santa Fe Rd & Melrose Dr,33.108482,-117.225181,92078
24147,Rancho Santa Fe Rd & Meadowlark Ranch Rd,33.109318,-117.225569,92078
24148,Rancho Santa Fe Rd & Camino De Los Coches,33.075267,-117.239959,92009
24150,Scholars Dr South & Revelle College Dr,32.872517,-117.241402,92093
24151,Scholars Dr South & Revelle College Dr,32.872662,-117.241527,92093
24153,San Rodolfo Dr & Stevens Av,32.993949,-117.260273,92075
24156,Douglas Dr & Teal Way,33.272878,-117.299554,92057
24157,El Camino Real & Poinsettia Ln,33.110028,-117.269944,92009
24158,El Camino Real & College Bl,33.14353,-117.283698,92010
24159,El Camino Real & Social Security Office,33.188559,-117.328103,92056
24161,Mission Rd & Mission Hills HS,33.142669,-117.14193,92069
24162,Hwy 101 & Dahlia Dr,32.987918,-117.270621,92075
24165,Sycamore Av & Grand Av,33.155138,-117.224656,92081
24166,Business Park & Scott St,33.139898,-117.230228,92081
24167,Poinsettia Av & Corporate View,33.13514,-117.225061,92081
24173,Melrose Dr & Park Center Dr,33.140861,-117.244055,92081
24178,Robelini Dr & El Valle Opulento,33.173144,-117.209994,92083
24188,Foothill Dr & E Vista Way,33.217253,-117.224919,92084
24189,Oak Dr & Foothill Dr,33.216761,-117.221769,92084
24190,Oak Dr & Monte Mar Rd,33.219653,-117.221776,92084
24191,Oak Dr & Palomar Pl,33.222797,-117.221771,92084
24193,Bobier Dr & Marabou Ln,33.221348,-117.253283,92083
24194,Bobier Dr & Marabou Ln,33.221114,-117.253281,92083
24195,Ivey Ranch Rd & Justina Dr,33.21722,-117.310555,92057
24196,Rancho Del Oro Dr & Mesa Dr,33.214166,-117.317768,92056
24198,Rancho Del Oro Dr & El Corazon Dr,33.209221,-117.312831,92056
24199,Rancho Del Oro Dr & Seagate Way (North),33.207433,-117.311556,92056
24200,Ocean Ranch Blvd & Corporate Centre Dr,33.212386,-117.303722,92056
24201,Corporate Center & Ocean Ranch Blvd,33.212251,-117.303325,92056
24202,Corporate Centre Dr & Ocean Ranch Blvd,33.211728,-117.302779,92056
24204,Corporate Centre & Oceanic Dr,33.20606,-117.305136,92056
24206,Marron Rd & Quarry Creek Center,33.177866,-117.296982,92056
24207,Tamarack Av & Polly Ln,33.154571,-117.331354,92008
24211,El Camino Real Station,33.200011,-117.332188,92054
24213,Rancho Del Oro Station,33.202362,-117.311316,92056
24246,Old Grove Rd & Ocean Ranch Bl,33.218627,-117.296537,92056
24247,Avenida Del Oro & Old Grove Rd,33.216235,-117.294072,92056
24248,Avenida Del Oro & US Post Office,33.211612,-117.295047,92056
24276,Sycamore Av & University Dr,33.170449,-117.212195,92083
24279,Via Rancho Rd & Rancho Del Oro,33.219718,-117.318129,92057
24280,Mission Rd & Barham Ln,33.131378,-117.12434,92029
24327,Rancho Del Oro Rd & Via Rancho Rd,33.220161,-117.319168,92057
24329,Avenida Del Oro & Windansea St,33.21411,-117.294054,92056
24330,Lake Bl & Esplanade St,33.179768,-117.290772,92056
24331,North Av & Melrose Dr,33.215516,-117.255271,92083
24334,Mission Av & Quince St,33.127833,-117.094016,92025
24335,Rancho Santa Fe Rd & San Elijo Rd,33.099415,-117.222113,92009
24336,El Norte Pkwy & E Valley Pkwy,33.149583,-117.034484,92027
24337,Arcadia Av & Oak Dr,33.224914,-117.222428,92084
24338,Las Posas Rd & La Mirada Dr,33.14044,-117.192739,92078
24339,Valley Pkwy & Beven Rd,33.15508,-117.031834,92027
24340,Avenida Encinas & 6030,33.119856,-117.324176,92011
24341,Vista Way & Italia Way,33.181205,-117.312916,92056
24346,Oceanside Blvd & Melrose Dr,33.220592,-117.259967,92056
24349,Rancho Santa Fe Rd & Avenida Soledad,33.096322,-117.22296,92009
24350,Rancho Santa Fe Rd & Avenida Soledad,33.095937,-117.223806,92009
24351,Rancho Santa Fe Rd & Capalina Rd,33.151616,-117.197388,92069
24352,S Santa Fe Av & Buena Creek Rd,33.173172,-117.207867,92084
24353,Corporate Centre Dr & Avenida De La Plata,33.209016,-117.301872,92056
24361,Oceanside Bl & Ord Way,33.210765,-117.277619,92056
24362,Auto Park Way & Mission Rd,33.130225,-117.123164,92029
24363,Mission Rd & Bennett Av,33.136046,-117.129963,92069
24366,Longhorn Dr & Crystal Ridge Way,33.163721,-117.24987,92081
24367,2nd Av & Centre City Pkwy,33.118384,-117.085372,92025
24369,El Camino Real & Camino Vida Roble,33.120412,-117.266862,92009
24373,Mesa Dr & Rancho Del Oro,33.214706,-117.317065,92056
