X,Y,OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date
-111.909071,33.3809350000001,74403,"90032;90034;90131;90136;90209",3423,McClintock Dr & Ellis Dr,NB McClintock Dr & FS Ellis Dr,33.380935,-111.909071,,,15081.0,0,,,,,,,01-13-2024
-111.911019,33.3641940000001,74404,"90032;90034;90131;90136;90209",3424,McClintock Dr & Guadalupe Rd,NB McClintock Dr & FS Guadalupe Rd,33.364194,-111.911019,,,15075.0,0,,,,,,,01-13-2024
-111.908962,33.4193690000001,74405,"90032;90034;90131;90136;90209",3425,McClintock Dr & Hayden Ln,NB McClintock Dr & FS Hayden Ln,33.419369,-111.908962,,,15092.0,0,,,,,,,01-13-2024
-111.90901,33.39057,74406,"90032;90034;90131;90136;90209",3426,McClintock Dr & La Jolla Dr,NB McClintock Dr & FS La Jolla Dr,33.39057,-111.90901,,,15084.0,0,,,,,,,01-13-2024
-111.910012,33.375704,74407,"90032;90034;90131;90136;90209",3428,McClintock Dr & Oxford Dr,NB McClintock Dr & FS Oxford Dr,33.375704,-111.910012,,,15079.0,0,,,,,,,01-13-2024
-111.908983,33.4050330000001,74408,"90032;90034;90131;90136;90209",3429,McClintock Dr & Palmcroft Dr,NB McClintock Dr & FS Palmcroft Dr,33.405033,-111.908983,,,15088.0,0,,,,,,,01-13-2024
-111.913403,33.348941,74409,"90032;90034;90131;90136;90209",343,Elliot Rd & 1515 East,EB Elliot Rd & AT 1515 East,33.348941,-111.913403,,,15802.0,0,,,,,,,01-13-2024
-111.908911,33.3932380000001,74410,"90032;90034;90131;90136;90209",3430,McClintock Dr & Southern Av,NB McClintock Dr & FS Southern Av,33.393238,-111.908911,,,15085.0,0,,,,,,,01-13-2024
-111.908884,33.422668,74411,"90032;90034;90131;90136;90209",3431,McClintock Dr & University Dr,NB McClintock Dr & FS University Dr,33.422668,-111.908884,,,14166.0,0,,,,,,,01-13-2024
-111.91112,33.3698580000001,74412,"90032;90034;90131;90136;90209",3432,McClintock Dr & Watson Dr,NB McClintock Dr & FS Watson Dr,33.369858,-111.91112,,,15077.0,0,,,,,,,01-13-2024
-111.908992,33.387148,74413,"90032;90034;90131;90136;90209",3433,McClintock Dr & Hermosa Dr,NB McClintock Dr & NS Hermosa Dr,33.387148,-111.908992,,,15083.0,0,,,,,,,01-13-2024
-111.909,33.384083,74414,"90032;90034;90131;90136;90209",3434,McClintock Dr & Carson Dr,NB McClintock Dr & FS Carson Dr,33.384083,-111.909,,,15082.0,0,,,,,,,01-13-2024
-111.908934,33.3981010000001,74415,"90032;90034;90131;90136;90209",3435,McClintock Dr & Campus Dr,NB McClintock Dr & NS Campus Dr,33.398101,-111.908934,,,15086.0,0,,,,,,,01-13-2024
-111.911173,33.3718400000001,74416,"90032;90034;90131;90136;90209",3436,McClintock Dr & Cornell Dr,NB McClintock Dr & NS Cornell Dr,33.37184,-111.911173,,,15078.0,0,,,,,,,01-13-2024
-111.822938,33.3826040000001,74417,"90032;90034;90131;90136;90209",3438,Mesa Dr & Coury Av,NB Mesa Dr & NS Coury Av,33.382604,-111.822938,,,15993.0,0,,,,,,,01-13-2024
-111.780954,33.349929,74418,"90032;90034;90131;90136;90209",344,Elliot Rd & Morning Ridge Dr,EB Elliot Rd & NS Morning Ridge Dr,33.349929,-111.780954,,,15830.0,0,,,,,,,01-13-2024
-111.822836,33.4115770000001,74419,"90032;90034;90131;90136;90209",3440,Mesa Dr & 2nd Av,NB Mesa Dr & FS 2nd Av,33.411577,-111.822836,,,16000.0,0,,,,,,,01-13-2024
-111.82288,33.4080020000001,74420,"90032;90034;90131;90136;90209",3441,Mesa Dr & Broadway Rd,NB Mesa Dr & FS Broadway Rd,33.408002,-111.82288,,,15999.0,0,,,,,,,01-13-2024
-111.822834,33.4024880000001,74421,"90032;90034;90131;90136;90209",3442,Mesa Dr & Franklin Av,NB Mesa Dr & FS Franklin Av,33.402488,-111.822834,,,15998.0,0,,,,,,,01-13-2024
-111.822788,33.3898590000001,74422,"90032;90034;90131;90136;90209",3443,Mesa Dr & Hampton Av,NB Mesa Dr & FS Hampton Av,33.389859,-111.822788,,,15994.0,0,,,,,,,01-13-2024
-111.822833,33.399868,74423,"90032;90034;90131;90136;90209",3444,Mesa Dr & Millett Av,NB Mesa Dr & FS Millett Av,33.399868,-111.822833,,,16529.0,0,,,,,,,01-13-2024
-111.822772,33.3940450000001,74424,"90032;90034;90131;90136;90209",3445,Mesa Dr & Southern Av,NB Mesa Dr & FS Southern Av,33.394045,-111.822772,,,15995.0,0,,,,,,,01-13-2024
-111.935147,33.3715480000001,74425,"90032;90034;90131;90136;90209",3446,Mill Av & Forest Av,WB Mill Av & FS Forest Av,33.371548,-111.935147,,,16940.0,0,,,,,,,01-13-2024
-111.939811,33.420803,74426,"90032;90034;90131;90136;90209",3447,Mill Av & 9th St,NB Mill Av & FS 9th St,33.420803,-111.939811,,,12650.0,0,,,,,,,01-13-2024
-111.939778,33.419474,74427,"90032;90034;90131;90136;90209",3448,Mill Av & 10th St,NB Mill Av & FS 10th St,33.419474,-111.939778,,,12649.0,0,,,,,,,01-13-2024
-111.939882,33.4257040000001,74428,"90032;90034;90131;90136;90209",3449,Mill Av & 5th St,NB Mill Av & FS 5th St,33.425704,-111.939882,,,17202.0,0,,,,,,,01-13-2024
-111.898589,33.349112,74429,"90032;90034;90131;90136;90209",345,Elliot Rd & River Pkwy,EB Elliot Rd & NS River Pkwy,33.349112,-111.898589,,,15806.0,0,,,,,,,01-13-2024
-111.939869,33.4246380000001,74430,"90032;90034;90131;90136;90209",3450,Mill Av & 6th St,NB Mill Av & FS 6th St,33.424638,-111.939869,,,12653.0,0,,,,,,,01-13-2024
-111.939542,33.400362,74431,"90032;90034;90131;90136;90209",3451,Mill Av & Alameda Dr,NB Mill Av & FS Alameda Dr,33.400362,-111.939542,,,14234.0,0,,,,,,,01-13-2024
-111.939211,33.37884,74432,"90032;90034;90131;90136;90209",3452,Mill Av & Baseline Rd,NB Mill Av & FS Baseline Rd,33.37884,-111.939211,,,14226.0,0,,,,,,,01-13-2024
-111.939658,33.4078930000001,74433,"90032;90034;90131;90136;90209",3453,Mill Av & Broadway Rd,NB Mill Av & FS Broadway Rd,33.407893,-111.939658,,,14237.0,0,,,,,,,01-13-2024
-111.939534,33.3979670000001,74434,"90032;90034;90131;90136;90209",3454,Mill Av & Del Rio Dr,NB Mill Av & FS Del Rio Dr,33.397967,-111.939534,,,14233.0,0,,,,,,,01-13-2024
-111.939246,33.380864,74435,"90032;90034;90131;90136;90209",3455,Mill Av & Ellis Dr,NB Mill Av & FS Ellis Dr,33.380864,-111.939246,,,14227.0,0,,,,,,,01-13-2024
-111.939785,33.4178590000001,74436,"90032;90034;90131;90136;90209",3456,Mill Av & Gammage Pkwy,NB Mill Av & FS Gammage Pkwy,33.417859,-111.939785,,,12648.0,0,,,,,,,01-13-2024
-111.939503,33.395657,74437,"90032;90034;90131;90136;90209",3457,Mill Av & Geneva Dr,NB Mill Av & FS Geneva Dr,33.395657,-111.939503,,,14232.0,0,,,,,,,01-13-2024
-111.939364,33.3885010000001,74438,"90032;90034;90131;90136;90209",3458,Mill Av & Hermosa Dr,NB Mill Av & FS Hermosa Dr,33.388501,-111.939364,,,14229.0,0,,,,,,,01-13-2024
-111.93942,33.3909870000001,74439,"90032;90034;90131;90136;90209",3460,Mill Av & Pebble Beach Dr,NB Mill Av & FS Pebble Beach Dr,33.390987,-111.93942,,,14230.0,0,,,,,,,01-13-2024
-111.939421,33.3932140000001,74440,"90032;90034;90131;90136;90209",3461,Mill Av & Southern Av,NB Mill Av & FS Southern Av,33.393214,-111.939421,,,14231.0,0,,,,,,,01-13-2024
-111.939859,33.4225690000001,74441,"90032;90034;90131;90136;90209",3462,Mill Av & University Dr,NB Mill Av & FS University Dr,33.422569,-111.939859,,,12651.0,0,,,,,,,01-13-2024
-111.939587,33.4028940000001,74442,"90032;90034;90131;90136;90209",3464,Mill Av & Broadmor Dr,NB Mill Av & FS Broadmor Dr,33.402894,-111.939587,,,14235.0,0,,,,,,,01-13-2024
-111.939297,33.383537,74443,"90032;90034;90131;90136;90209",3465,Mill Av & Carter Dr,NB Mill Av & FS Carter Dr,33.383537,-111.939297,,,14228.0,0,,,,,,,01-13-2024
-111.93974,33.4145370000001,74444,"90032;90034;90131;90136;90209",3466,Mill Av & 13th St,NB Mill Av & NS 13th St,33.414537,-111.93974,,,14238.0,0,,,,,,,01-13-2024
-111.938611,33.429716,74445,"90032;90034;90131;90136;90209",3468,Rio Salado Pkwy & Mill Av,EB Rio Salado Pkwy & FS Mill Av,33.429716,-111.938611,,,17204.0,0,,,,,,,01-13-2024
-112.069467,33.4543780000001,74446,"90032;90034;90131;90136;90209",347,Fillmore St & 3rd St,EB Fillmore St & FS 3rd St,33.454378,-112.069467,,,10497.0,0,,,,,,,01-13-2024
-111.939886,33.427154,74447,"90032;90034;90131;90136;90209",3471,Mill Av & 3rd St,NB Mill Av & NS 3rd St,33.427154,-111.939886,,,17203.0,0,,,,,,,01-13-2024
-111.684502,33.3994050000001,74448,"90032;90034;90131;90136;90209",3474,Power Rd & Via Rossmoor,NB Power Rd & FS Via Rossmoor,33.399405,-111.684502,,,12585.0,0,,,,,,,01-13-2024
-111.687694,33.380049,74449,"90032;90034;90131;90136;90209",3475,Power Rd & Baseline Rd,NB Power Rd & FS Baseline Rd,33.380049,-111.687694,,,15856.0,0,,,,,,,01-13-2024
-111.684369,33.4106340000001,74450,"90032;90034;90131;90136;90209",3476,Power Rd & Baywood Av,NB Power Rd & FS Baywood Av,33.410634,-111.684369,,,12587.0,0,,,,,,,01-13-2024
-111.687442,33.365729,74451,"90032;90034;90131;90136;90209",3478,Power Rd & Guadalupe Rd,NB Power Rd & FS Guadalupe Rd,33.365729,-111.687442,,,15850.0,0,,,,,,,01-13-2024
-111.6845,33.3911230000001,74452,"90032;90034;90131;90136;90209",3479,Power Rd & Hampton Av,NB Power Rd & FS Hampton Av,33.391123,-111.6845,,,12583.0,0,,,,,,,01-13-2024
-111.684546,33.394346,74454,"90032;90034;90131;90136;90209",3481,Power Rd & Southern Av,NB Power Rd & FS Southern Av,33.394346,-111.684546,,,12584.0,0,,,,,,,01-13-2024
-111.892331,33.378993,74455,"90032;90034;90131;90136;90209",3483,Price Rd & Baseline Rd,NB Price Rd & FS Baseline Rd,33.378993,-111.892331,,,14116.0,0,,,,,,,01-13-2024
-111.89025,33.408009,74456,"90032;90034;90131;90136;90209",3485,Price Rd & Broadway Rd,NB Price Rd & FS Broadway Rd,33.408009,-111.89025,,,16931.0,0,,,,,,,01-13-2024
-112.067462,33.454352,74457,"90032;90034;90131;90136;90209",349,Fillmore St & 5th St,EB Fillmore St & FS 5th St,33.454352,-112.067462,,,10498.0,0,,,,,,,01-13-2024
-111.963008,33.3576440000001,74458,"90032;90034;90131;90136;90209",3490,Priest Dr & Bell De Mar Dr,NB Priest Dr & NS Bell De Mar Dr,33.357644,-111.963008,,,13607.0,0,,,,,,,01-13-2024
-111.962959,33.3555680000001,74459,"90032;90034;90131;90136;90209",3491,Priest Dr & Drake Dr,NB Priest Dr & FS Drake Dr,33.355568,-111.962959,,,13606.0,0,,,,,,,01-13-2024
-111.960627,33.409791,74460,"90032;90034;90131;90136;90209",3492,Priest Dr & 17th St,NB Priest Dr & NS 17th St,33.409791,-111.960627,,,13620.0,0,,,,,,,01-13-2024
-111.962998,33.352671,74461,"90032;90034;90131;90136;90209",3493,Priest Dr & Todd Dr,NB Priest Dr & NS Todd Dr,33.352671,-111.962998,,,13605.0,0,,,,,,,01-13-2024
-111.961228,33.380837,74462,"90032;90034;90131;90136;90209",3495,Priest Dr & Darrow Dr,NB Priest Dr & FS Darrow Dr,33.380837,-111.961228,,,13306.0,0,,,,,,,01-13-2024
-111.960684,33.4126690000001,74463,"90032;90034;90131;90136;90209",3497,Priest Dr & 14th St,NB Priest Dr & NS 14th St,33.412669,-111.960684,,,13621.0,0,,,,,,,01-13-2024
-111.960623,33.40401,74464,"90032;90034;90131;90136;90209",3498,Priest Dr & 23rd St,NB Priest Dr & FS 23rd St,33.40401,-111.960623,,,13618.0,0,,,,,,,01-13-2024
-111.960775,33.425889,74465,"90032;90034;90131;90136;90209",3499,Priest Dr & 5th St,NB Priest Dr & FS 5th St,33.425889,-111.960775,,,13626.0,0,,,,,,,01-13-2024
-112.073435,33.4544050000001,74466,"90032;90034;90131;90136;90209",350,Fillmore St & Central Av,EB Fillmore St & FS Central Av,33.454405,-112.073435,,,10496.0,0,,,,,,,01-13-2024
-111.960582,33.400994,74467,"90032;90034;90131;90136;90209",3500,Priest Dr & Alameda Dr,NB Priest Dr & FS Alameda Dr,33.400994,-111.960582,,,13617.0,0,,,,,,,01-13-2024
-111.960737,33.3850330000001,74468,"90032;90034;90131;90136;90209",3502,Priest Dr & AZ Mills East,NB Priest Dr & FS AZ Mills East,33.385033,-111.960737,,,13612.0,0,,,,,,,01-13-2024
-111.962885,33.378839,74469,"90032;90034;90131;90136;90209",3503,Priest Dr & Baseline Rd,NB Priest Dr & FS Baseline Rd,33.378839,-111.962885,,,13305.0,0,,,,,,,01-13-2024
-111.960632,33.4081800000001,74470,"90032;90034;90131;90136;90209",3504,Priest Dr & Broadway Rd,NB Priest Dr & FS Broadway Rd,33.40818,-111.960632,,,13619.0,0,,,,,,,01-13-2024
-111.962917,33.3495320000001,74471,"90032;90034;90131;90136;90209",3505,Priest Dr & Elliot Rd,NB Priest Dr & FS Elliot Rd,33.349532,-111.962917,,,13604.0,0,,,,,,,01-13-2024
-111.960607,33.3967270000001,74472,"90032;90034;90131;90136;90209",3506,Priest Dr & Fairmont Dr,NB Priest Dr & FS Fairmont Dr,33.396727,-111.960607,,,13616.0,0,,,,,,,01-13-2024
-111.96066,33.3889780000001,74473,"90032;90034;90131;90136;90209",3507,Priest Dr & Manhatton Dr,NB Priest Dr & FS Manhatton Dr,33.388978,-111.96066,,,13613.0,0,,,,,,,01-13-2024
-111.960761,33.430259,74474,"90032;90034;90131;90136;90209",3508,Priest Dr & Rio Salado Pkwy,NB Priest Dr & FS Rio Salado Pkwy,33.430259,-111.960761,,,13627.0,0,,,,,,,01-13-2024
-111.960527,33.3935030000001,74475,"90032;90034;90131;90136;90209",3509,Priest Dr & Southern Av,NB Priest Dr & FS Southern Av,33.393503,-111.960527,,,13615.0,0,,,,,,,01-13-2024
-111.960732,33.422374,74477,"90032;90034;90131;90136;90209",3510,Priest Dr & University Dr,NB Priest Dr & FS University Dr,33.422374,-111.960732,,,13625.0,0,,,,,,,01-13-2024
-111.960691,33.417025,74478,"90032;90034;90131;90136;90209",3511,Priest Dr & 11th St,NB Priest Dr & NS 11th St,33.417025,-111.960691,,,13623.0,0,,,,,,,01-13-2024
-112.006666,33.315814,74479,"90032;90034;90131;90136;90209",3512,Ranch Cir & Ray Rd,NB Ranch Cir & FS Ray Rd,33.315814,-112.006666,,,17157.0,0,,,,,,,01-13-2024
-111.701871,33.410692,74480,"90032;90034;90131;90136;90209",3513,Recker Rd & 303 South,NB Recker Rd & AT 303 South,33.410692,-111.701871,,,13156.0,0,,,,,,,01-13-2024
-111.928306,33.346348,74481,"90032;90034;90131;90136;90209",3519,Rural Rd & Vinedo Ln,NB Rural Rd & FS Vinedo Ln,33.346348,-111.928306,,,14668.0,0,,,,,,,01-13-2024
-111.928538,33.3742350000001,74482,"90032;90034;90131;90136;90209",3521,Rural Rd & Oxford Dr,NB Rural Rd & NS Oxford Dr,33.374235,-111.928538,,,14676.0,0,,,,,,,01-13-2024
-111.926204,33.424693,74483,"90032;90034;90131;90136;90209",3522,Rural Rd & 6th St,NB Rural Rd & FS 6th St,33.424693,-111.926204,,,14692.0,0,,,,,,,01-13-2024
-111.926121,33.4006440000001,74484,"90032;90034;90131;90136;90209",3523,Rural Rd & Alameda Dr,NB Rural Rd & FS Alameda Dr,33.400644,-111.926121,,,14684.0,0,,,,,,,01-13-2024
-111.928059,33.3240650000001,74485,"90032;90034;90131;90136;90209",3524,Rural Rd & Alexander Bl,NB Rural Rd & FS Alexander Bl,33.324065,-111.928059,,,14661.0,0,,,,,,,01-13-2024
-111.926053,33.4150700000001,74486,"90032;90034;90131;90136;90209",3525,Rural Rd & Apache Bl,NB Rural Rd & FS Apache Bl,33.41507,-111.926053,,,14689.0,0,,,,,,,01-13-2024
-111.928488,33.3788520000001,74487,"90032;90034;90131;90136;90209",3526,Rural Rd & Baseline Rd,NB Rural Rd & FS Baseline Rd,33.378852,-111.928488,,,14677.0,0,,,,,,,01-13-2024
-111.928388,33.358209,74488,"90032;90034;90131;90136;90209",3527,Rural Rd & Bell De Mar Dr,NB Rural Rd & FS Bell De Mar Dr,33.358209,-111.928388,,,14671.0,0,,,,,,,01-13-2024
-111.926139,33.403756,74489,"90032;90034;90131;90136;90209",3528,Rural Rd & Broadmor Dr,NB Rural Rd & FS Broadmor Dr,33.403756,-111.926139,,,14685.0,0,,,,,,,01-13-2024
-111.926092,33.4080490000001,74490,"90032;90034;90131;90136;90209",3529,Rural Rd & Broadway Rd,NB Rural Rd & FS Broadway Rd,33.408049,-111.926092,,,18164.0,0,,,,,,,01-13-2024
-111.927102,33.381518,74491,"90032;90034;90131;90136;90209",3530,Rural Rd & Lakeshore Dr,NB Rural Rd & NS Lakeshore Dr,33.381518,-111.927102,,,14678.0,0,,,,,,,01-13-2024
-111.92829,33.3422550000001,74492,"90032;90034;90131;90136;90209",3531,Rural Rd & Carver Rd,NB Rural Rd & FS Carver Rd,33.342255,-111.92829,,,14666.0,0,,,,,,,01-13-2024
-111.928252,33.3385030000001,74493,"90032;90034;90131;90136;90209",3532,Rural Rd & El Freda Dr,NB Rural Rd & FS El Freda Dr,33.338503,-111.928252,,,14665.0,0,,,,,,,01-13-2024
-111.928285,33.3496400000001,74494,"90032;90034;90131;90136;90209",3533,Rural Rd & Elliot Rd,NB Rural Rd & FS Elliot Rd,33.34964,-111.928285,,,14669.0,0,,,,,,,01-13-2024
-111.928422,33.364245,74495,"90032;90034;90131;90136;90209",3535,Rural Rd & Guadalupe Rd,NB Rural Rd & FS Guadalupe Rd,33.364245,-111.928422,,,14673.0,0,,,,,,,01-13-2024
-111.926272,33.38804,74496,"90032;90034;90131;90136;90209",3536,Rural Rd & Hermosa Dr,NB Rural Rd & FS Hermosa Dr,33.38804,-111.926272,,,14680.0,0,,,,,,,01-13-2024
-111.928128,33.327774,74497,"90032;90034;90131;90136;90209",3537,Rural Rd & Knox Rd,NB Rural Rd & FS Knox Rd,33.327774,-111.928128,,,14662.0,0,,,,,,,01-13-2024
-111.926239,33.389595,74498,"90032;90034;90131;90136;90209",3538,Rural Rd & La Jolla Dr,NB Rural Rd & FS La Jolla Dr,33.389595,-111.926239,,,14681.0,0,,,,,,,01-13-2024
-111.928218,33.3311850000001,74499,"90032;90034;90131;90136;90209",3539,Rural Rd & La Vieve Ln,NB Rural Rd & FS La Vieve Ln,33.331185,-111.928218,,,14663.0,0,,,,,,,01-13-2024
-111.926169,33.397249,74501,"90032;90034;90131;90136;90209",3540,Rural Rd & Loyola Dr,NB Rural Rd & FS Loyola Dr,33.397249,-111.926169,,,14683.0,0,,,,,,,01-13-2024
-111.926096,33.3940610000001,74502,"90032;90034;90131;90136;90209",3541,Rural Rd & Southern Av,NB Rural Rd & FS Southern Av,33.394061,-111.926096,,,14682.0,0,,,,,,,01-13-2024
-111.928507,33.3725600000001,74503,"90032;90034;90131;90136;90209",3542,Rural Rd & Southshore Dr,NB Rural Rd & FS Southshore Dr,33.37256,-111.928507,,,14675.0,0,,,,,,,01-13-2024
-111.926113,33.413173,74504,"90032;90034;90131;90136;90209",3543,Rural Rd & Spence Av,NB Rural Rd & FS Spence Av,33.413173,-111.926113,,,14688.0,0,,,,,,,01-13-2024
-111.928441,33.3611750000001,74505,"90032;90034;90131;90136;90209",3544,Rural Rd & Vaughn Dr,NB Rural Rd & NS Vaughn Dr,33.361175,-111.928441,,,14672.0,0,,,,,,,01-13-2024
-111.926139,33.4204810000001,74506,"90032;90034;90131;90136;90209",3545,Rural Rd & Terrace Rd,NB Rural Rd & FS Terrace Rd,33.420481,-111.926139,,,17991.0,0,,,,,,,01-13-2024
-111.926081,33.4227990000001,74507,"90032;90034;90131;90136;90209",3546,Rural Rd & University Dr,NB Rural Rd & FS University Dr,33.422799,-111.926081,,,14691.0,0,,,,,,,01-13-2024
-111.926123,33.4106840000001,74508,"90032;90034;90131;90136;90209",3547,Rural Rd & Vista Del Cerro Dr,NB Rural Rd & FS Vista Del Cerro Dr,33.410684,-111.926123,,,14687.0,0,,,,,,,01-13-2024
-111.928239,33.3350960000001,74509,"90032;90034;90131;90136;90209",3548,Rural Rd & Warner Rd,NB Rural Rd & FS Warner Rd,33.335096,-111.928239,,,14664.0,0,,,,,,,01-13-2024
-111.92846,33.367715,74510,"90032;90034;90131;90136;90209",3549,Rural Rd & Westchester Dr,NB Rural Rd & FS Westchester Dr,33.367715,-111.92846,,,14674.0,0,,,,,,,01-13-2024
-111.926101,33.429224,74511,"90032;90034;90131;90136;90209",3550,Rural Rd & Rio Salado Pkwy,NB Rural Rd & FS Rio Salado Pkwy,33.429224,-111.926101,,,14693.0,0,,,,,,,01-13-2024
-111.928289,33.343891,74512,"90032;90034;90131;90136;90209",3551,Rural Rd & Secretariat Dr,NB Rural Rd & NS Secretariat Dr,33.343891,-111.928289,,,14667.0,0,,,,,,,01-13-2024
-111.928338,33.353572,74513,"90032;90034;90131;90136;90209",3552,Rural Rd & Stephens Dr,NB Rural Rd & NS Stephens Dr,33.353572,-111.928338,,,14670.0,0,,,,,,,01-13-2024
-111.926274,33.3842030000001,74514,"90032;90034;90131;90136;90209",3553,Rural Rd & Superstition Fwy,NB Rural Rd & NS Superstition Fwy,33.384203,-111.926274,,,14679.0,0,,,,,,,01-13-2024
-111.805244,33.404452,74515,"90032;90034;90131;90136;90209",3554,Stapley Dr & 6th Av,NB Stapley Dr & FS 6th Av,33.404452,-111.805244,,,16091.0,0,,,,,,,01-13-2024
-111.80526,33.4008430000001,74516,"90032;90034;90131;90136;90209",3555,Stapley Dr & 8th Av,NB Stapley Dr & FS 8th Av,33.400843,-111.80526,,,16090.0,0,,,,,,,01-13-2024
-111.805196,33.4082480000001,74517,"90032;90034;90131;90136;90209",3556,Stapley Dr & Broadway Rd,NB Stapley Dr & FS Broadway Rd,33.408248,-111.805196,,,16092.0,0,,,,,,,01-13-2024
-111.805299,33.3964930000001,74518,"90032;90034;90131;90136;90209",3557,Stapley Dr & Emerald Av,NB Stapley Dr & FS Emerald Av,33.396493,-111.805299,,,16089.0,0,,,,,,,01-13-2024
-111.805343,33.389531,74519,"90032;90034;90131;90136;90209",3558,Stapley Dr & Hilton Av,NB Stapley Dr & FS Hilton Av,33.389531,-111.805343,,,16087.0,0,,,,,,,01-13-2024
-111.805192,33.4105270000001,74520,"90032;90034;90131;90136;90209",3559,Stapley Dr & Jarvis Av,NB Stapley Dr & FS Jarvis Av,33.410527,-111.805192,,,16093.0,0,,,,,,,01-13-2024
-111.805299,33.3937680000001,74522,"90032;90034;90131;90136;90209",3560,Stapley Dr & Southern Av,NB Stapley Dr & FS Southern Av,33.393768,-111.805299,,,16088.0,0,,,,,,,01-13-2024
-111.993768,33.33881,74523,"90032;90034;90131;90136;90209",3561,Warner Elliot Lp & Equestrian Trl,NB Warner Elliot Lp & FS Equestrian Trl,33.33881,-111.993768,,,17009.0,0,,,,,,,01-13-2024
-111.991552,33.3460400000001,74524,"90032;90034;90131;90136;90209",3562,Warner Elliot Lp & Walatowa St,NB Warner Elliot Lp & FS Walatowa St,33.34604,-111.991552,,,17012.0,0,,,,,,,01-13-2024
-111.992302,33.335633,74525,"90032;90034;90131;90136;90209",3563,Warner Elliot Lp & Ahwatukee Dr,NB Warner Elliot Lp & FS Ahwatukee Dr,33.335633,-111.992302,,,17008.0,0,,,,,,,01-13-2024
-111.98951,33.3475060000001,74526,"90032;90034;90131;90136;90209",3564,Warner Elliot Lp & Jicarilla St,NB Warner Elliot Lp & FS Jicarilla St,33.347506,-111.98951,,,17013.0,0,,,,,,,01-13-2024
-111.993095,33.3440630000001,74527,"90032;90034;90131;90136;90209",3565,Warner Elliot Lp & Kiowa St,NB Warner Elliot Lp & FS Kiowa St,33.344063,-111.993095,,,17011.0,0,,,,,,,01-13-2024
-111.948022,33.4533450000001,74528,"90032;90034;90131;90136;90209",3567,Phoenix Zoo,Phoenix Zoo,33.453345,-111.948022,,,10245.0,0,,,,,,,01-13-2024
-112.059027,33.4546730000001,74552,"90032;90034;90131;90136;90209",3614,11th St & Fillmore St,SB 11th St & FS Fillmore St,33.454673,-112.059027,,,10960.0,0,,,,,,,01-13-2024
-112.058996,33.460808,74553,"90032;90034;90131;90136;90209",3615,11th St & Moreland St,SB 11th St & FS Moreland St,33.460808,-112.058996,,,10958.0,0,,,,,,,01-13-2024
-112.059025,33.458468,74554,"90032;90034;90131;90136;90209",3616,11th St & Roosevelt St,SB 11th St & FS Roosevelt St,33.458468,-112.059025,,,10959.0,0,,,,,,,01-13-2024
-112.056456,33.465269,74573,"90032;90034;90131;90136;90209",3633,12th St & McDowell Rd,SB 12th St & FS McDowell Rd,33.465269,-112.056456,,,10956.0,0,,,,,,,01-13-2024
-112.05647,33.472545,74578,"90032;90034;90131;90136;90209",3638,12th St & Oak St,SB 12th St & FS Oak St,33.472545,-112.05647,,,10954.0,0,,,,,,,01-13-2024
-112.056475,33.46901,74581,"90032;90034;90131;90136;90209",3640,12th St & Palm Ln,SB 12th St & FS Palm Ln,33.46901,-112.056475,,,10955.0,0,,,,,,,01-13-2024
-112.056453,33.4794590000001,74584,"90032;90034;90131;90136;90209",3643,12th St & Thomas Rd,SB 12th St & FS Thomas Rd,33.479459,-112.056453,,,10952.0,0,,,,,,,01-13-2024
-112.056433,33.488954,74586,"90032;90034;90131;90136;90209",3645,12th St & Whitton Av,SB 12th St & FS Whitton Av,33.488954,-112.056433,,,10945.0,0,,,,,,,01-13-2024
-112.056499,33.463306,74587,"90032;90034;90131;90136;90209",3646,12th St & Willetta St,SB 12th St & FS Willetta St,33.463306,-112.056499,,,10957.0,0,,,,,,,01-13-2024
-112.056462,33.4768800000001,74588,"90032;90034;90131;90136;90209",3647,12th St & Virginia Av,SB 12th St & NS Virginia Av,33.47688,-112.056462,,,10953.0,0,,,,,,,01-13-2024
-112.091525,33.448943,74591,"90032;90034;90131;90136;90209",3651,15th Av & Adams St,SB 15th Av & FS Adams St,33.448943,-112.091525,,,11140.0,0,,,,,,,01-13-2024
-112.091356,33.462518,74595,"90032;90034;90131;90136;90209",3655,15th Av & Culver St,SB 15th Av & FS Culver St,33.462518,-112.091356,,,11136.0,0,,,,,,,01-13-2024
-112.09145,33.4836940000001,74597,"90032;90034;90131;90136;90209",3657,15th Av & Earll Dr,SB 15th Av & FS Earll Dr,33.483694,-112.09145,,,11130.0,0,,,,,,,01-13-2024
-112.091475,33.4727140000001,74598,"90032;90034;90131;90136;90209",3658,15th Av & Encanto Bl,SB 15th Av & FS Encanto Bl,33.472714,-112.091475,,,11133.0,0,,,,,,,01-13-2024
-112.091321,33.4546980000001,74599,"90032;90034;90131;90136;90209",3659,15th Av & Fillmore St,SB 15th Av & FS Fillmore St,33.454698,-112.091321,,,11138.0,0,,,,,,,01-13-2024
-112.091399,33.4653250000001,74604,"90032;90034;90131;90136;90209",3663,15th Av & McDowell Rd,SB 15th Av & FS McDowell Rd,33.465325,-112.091399,,,11135.0,0,,,,,,,01-13-2024
